cdd_event_id,customer_id,event_date,event_type,new_risk_score,previous_risk_level,new_risk_level,summary,edd_id,triggered_by,reviewer
CDD_62028D052F,CUST_019AE2BA,2022-08-19,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,James Wilson
CDD_6046B687A9,CUST_019AE2BA,2022-11-17,periodic_review,0.629,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_E8446CC7FA,CUST_019AE2BA,2023-02-27,periodic_review,0.615,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_CB3C0D22B1,Automated CDD Schedule,Michael Rodriguez
CDD_1EC67FDE11,CUST_019AE2BA,2023-05-29,periodic_review,0.589,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_617C5BEB5C,CUST_019AE2BA,2023-08-31,periodic_review,0.676,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_DF68E68C2A,CUST_019AE2BA,2023-11-21,periodic_review,0.686,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_F9067E8B94,CUST_019AE2BA,2024-02-17,risk_level_change,0.556,medium,medium,Risk level maintained during periodic CDD review,,Risk Model,Maria Garcia
CDD_A5ED81F91C,CUST_019AE2BA,2024-05-24,periodic_review,0.522,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_CF84C6D24A,CUST_019AE2BA,2024-08-30,periodic_review,0.648,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_AAE1DBB20C,CUST_019AE2BA,2024-11-17,periodic_review,0.538,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_F55A3E4FB6,CUST_019AE2BA,2025-02-15,periodic_review,0.571,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_0295AB2A0F,CUST_019AE2BA,2025-05-24,periodic_review,0.512,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_B4F1164582,CUST_019AE2BA,2025-08-29,periodic_review,0.55,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_9119D609D8,CUST_FFF85AA0,2023-03-05,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Lisa Anderson
CDD_DCE92844DF,CUST_FFF85AA0,2023-06-03,risk_level_change,0.509,low,medium,Risk level increased during periodic CDD review,,Risk Model,William Taylor
CDD_2028DC9B80,CUST_FFF85AA0,2023-08-29,periodic_review,0.69,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_6538575038,CUST_FFF85AA0,2023-11-12,periodic_review,0.687,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_44B4C8BB99,CUST_FFF85AA0,2024-02-04,periodic_review,0.61,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_4AA94A7BB1,CUST_FFF85AA0,2024-05-13,periodic_review,0.672,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_DCE82ED3C2,CUST_FFF85AA0,2024-08-12,periodic_review,0.501,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_D09443DF4A,CUST_FFF85AA0,2024-10-26,periodic_review,0.638,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_D704D9915F,CUST_FFF85AA0,2025-01-16,periodic_review,0.56,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_ABCC136C24,CUST_FFF85AA0,2025-04-03,periodic_review,0.699,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_5753DA261B,CUST_FFF85AA0,2025-07-08,periodic_review,0.557,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_A1AF94A32A,CUST_FFF85AA0,2025-10-20,periodic_review,0.515,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_AE1CCFCB88,CUST_0F4B9000,2023-09-08,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Jessica Martinez
CDD_11A19E9218,CUST_0F4B9000,2024-03-06,periodic_review,0.648,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_2E0CDBDA31,CUST_0F4B9000,2024-08-19,periodic_review,0.684,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_CE86892264,CUST_0F4B9000,2025-02-26,periodic_review,0.589,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_1E81417A06,CUST_0F4B9000,2025-08-16,periodic_review,0.606,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_0605C26B56,CUST_B373FA31,2022-07-31,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,David Kim
CDD_2E13936FAD,CUST_B373FA31,2023-07-31,periodic_review,0.332,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Sarah Chen
CDD_644846F86A,CUST_B373FA31,2024-08-08,periodic_review,0.211,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_73E3505AD8,CUST_B373FA31,2025-08-11,periodic_review,0.326,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_23AE40EC40,CUST_FE21DE39,2023-06-17,initial_risk_assessment,0.85,,high,Initial onboarding risk assessment - Classified as high risk,,Onboarding System,David Kim
CDD_AF62474841,CUST_FE21DE39,2023-07-17,periodic_review,0.9,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_4429464968,Automated CDD Schedule,Robert Johnson
CDD_65633A8CAB,CUST_FE21DE39,2023-08-06,periodic_review,0.886,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_6F79707A22,Automated CDD Schedule,David Kim
CDD_67B0F667F6,CUST_FE21DE39,2023-09-16,periodic_review,0.766,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_9D3DF46085,Automated CDD Schedule,Emily Thompson
CDD_BF72E990D2,CUST_FE21DE39,2023-10-11,periodic_review,0.783,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_E1A59B4B4B,Automated CDD Schedule,William Taylor
CDD_37D66C5577,CUST_FE21DE39,2023-11-20,periodic_review,0.824,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_C3A42CD342,Automated CDD Schedule,James Wilson
CDD_23E172F5B6,CUST_FE21DE39,2024-01-03,periodic_review,0.782,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_12AC89EC5A,Automated CDD Schedule,William Taylor
CDD_F10BE47D41,CUST_FE21DE39,2024-02-02,periodic_review,0.784,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_4814FA6641,Automated CDD Schedule,Maria Garcia
CDD_E3E027420B,CUST_FE21DE39,2024-03-10,periodic_review,0.788,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_88416A6F0C,Automated CDD Schedule,William Taylor
CDD_014802B382,CUST_FE21DE39,2024-04-02,periodic_review,0.888,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_DBC01D1023,Automated CDD Schedule,Emily Thompson
CDD_6C87E5253C,CUST_FE21DE39,2024-04-22,periodic_review,0.928,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_E94ED5B06C,Automated CDD Schedule,James Wilson
CDD_5FDF27B82A,CUST_FE21DE39,2024-05-12,periodic_review,0.936,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_283C3806E3,Automated CDD Schedule,Maria Garcia
CDD_55A19393F4,CUST_FE21DE39,2024-06-22,periodic_review,0.896,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_D99A4EA6A6,Automated CDD Schedule,James Wilson
CDD_474C1CE117,CUST_FE21DE39,2024-08-03,periodic_review,0.933,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_4396E50466,Automated CDD Schedule,William Taylor
CDD_EAF65C8B3F,CUST_FE21DE39,2024-08-30,periodic_review,0.942,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_EC1888F9D3,Automated CDD Schedule,Lisa Anderson
CDD_37346ADE07,CUST_FE21DE39,2024-10-02,periodic_review,0.85,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_009675490E,Automated CDD Schedule,Sarah Chen
CDD_BAF35A6D0D,CUST_FE21DE39,2024-11-01,periodic_review,0.785,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_BC9699AA18,Automated CDD Schedule,James Wilson
CDD_427C2DB641,CUST_FE21DE39,2024-11-29,periodic_review,0.815,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_BD320B884D,Automated CDD Schedule,David Kim
CDD_3CEB4F401C,CUST_FE21DE39,2024-12-21,periodic_review,0.833,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_A8D5CD91BC,Automated CDD Schedule,Lisa Anderson
CDD_55AC2476B1,CUST_FE21DE39,2025-02-01,periodic_review,0.818,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_DE9B679153,Automated CDD Schedule,William Taylor
CDD_D7662DC885,CUST_FE21DE39,2025-02-19,periodic_review,0.845,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_4C3AC12633,Automated CDD Schedule,Maria Garcia
CDD_029C345AE7,CUST_FE21DE39,2025-04-03,periodic_review,0.9,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_C1685A999F,Automated CDD Schedule,Lisa Anderson
CDD_D1F735CDB8,CUST_FE21DE39,2025-04-26,periodic_review,0.778,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_68D32F162C,Automated CDD Schedule,Lisa Anderson
CDD_1B3BA70999,CUST_FE21DE39,2025-06-08,periodic_review,0.838,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_550C96285B,Automated CDD Schedule,William Taylor
CDD_D59F41E89D,CUST_FE21DE39,2025-07-12,periodic_review,0.757,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_07C010A755,Automated CDD Schedule,James Wilson
CDD_436BBE32C3,CUST_FE21DE39,2025-08-10,periodic_review,0.891,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_59D0852D49,Automated CDD Schedule,Robert Johnson
CDD_6A73551111,CUST_FE21DE39,2025-09-24,periodic_review,0.948,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_CF38B963B7,Automated CDD Schedule,Lisa Anderson
CDD_97D3B6AF51,CUST_FE21DE39,2025-10-11,periodic_review,0.949,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_ABF9D98364,Automated CDD Schedule,Maria Garcia
CDD_3E78031A46,CUST_B027B8D3,2022-02-10,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Maria Garcia
CDD_AF3098E193,CUST_B027B8D3,2022-05-11,periodic_review,0.268,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Lisa Anderson
CDD_EAF6CD6C86,CUST_B027B8D3,2022-08-05,periodic_review,0.288,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Lisa Anderson
CDD_7107A4A75B,CUST_B027B8D3,2022-10-23,periodic_review,0.395,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_1D305E7B91,CUST_B027B8D3,2023-01-24,periodic_review,0.358,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_D91343EA2A,CUST_B027B8D3,2023-04-09,risk_level_change,0.508,low,medium,Risk level increased during periodic CDD review,,Risk Model,James Wilson
CDD_C69E07D3DC,CUST_B027B8D3,2023-06-29,periodic_review,0.635,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_AC35AF4F67,CUST_B027B8D3,2023-10-07,periodic_review,0.646,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_6B08930AD9,CUST_B027B8D3,2023-12-21,periodic_review,0.518,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_057D465213,CUST_B027B8D3,2024-03-31,periodic_review,0.549,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_90014F095C,CUST_B027B8D3,2024-06-21,periodic_review,0.581,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_16203D7CB5,CUST_B027B8D3,2024-09-22,periodic_review,0.574,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_E388F489A1,CUST_B027B8D3,2024-12-21,periodic_review,0.671,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_5CABED79B6,Automated CDD Schedule,David Kim
CDD_AFEEB93EA2,CUST_B027B8D3,2025-03-25,periodic_review,0.699,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_A3B3E7005C,Automated CDD Schedule,Sarah Chen
CDD_2454BAE289,CUST_B027B8D3,2025-06-29,periodic_review,0.675,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_40AA5D9127,CUST_B027B8D3,2025-09-22,periodic_review,0.66,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_B27B010E04,CUST_27937334,2022-04-10,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Sarah Chen
CDD_D9E42178D7,CUST_27937334,2022-07-09,periodic_review,0.686,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_189C8C599B,CUST_27937334,2022-10-18,periodic_review,0.581,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_7D04688590,CUST_27937334,2023-01-18,periodic_review,0.555,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_46870397EE,Automated CDD Schedule,Lisa Anderson
CDD_BAF4F991FC,CUST_27937334,2023-04-30,periodic_review,0.647,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_44C192CBA2,CUST_27937334,2023-07-25,periodic_review,0.597,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_A5D2528BE9,CUST_27937334,2023-10-19,periodic_review,0.649,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_B0E0290EB7,CUST_27937334,2024-01-21,periodic_review,0.595,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_621C6CB72F,CUST_27937334,2024-04-09,periodic_review,0.692,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_0F76CCA271,CUST_27937334,2024-07-08,periodic_review,0.645,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_4F6D08A760,CUST_27937334,2024-10-03,periodic_review,0.514,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_330E9D1CB5,CUST_27937334,2024-12-25,periodic_review,0.631,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_E1889724D3,CUST_27937334,2025-04-04,periodic_review,0.613,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_526B560584,CUST_27937334,2025-06-18,periodic_review,0.688,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_D20C79FD1B,CUST_27937334,2025-09-17,periodic_review,0.55,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_9187ECA07C,CUST_1E8AD0F9,2022-06-01,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Maria Garcia
CDD_3F02B8EECC,CUST_1E8AD0F9,2022-08-30,periodic_review,0.558,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_5849DB9E9F,CUST_1E8AD0F9,2022-12-05,periodic_review,0.509,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_1FC44F6511,CUST_1E8AD0F9,2023-03-11,periodic_review,0.619,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_20288C1B90,CUST_1E8AD0F9,2023-06-05,periodic_review,0.523,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_975C0442BA,CUST_1E8AD0F9,2023-09-15,periodic_review,0.501,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
