kyc_event_id,customer_id,kyc_check_date,document_type,document_verified,reviewer,result,expiry_date,notes
KYC_8D15173825,CUST_F6AD2D0E,2025-02-22,Passport,True,Maria Garcia,rejected,2026-08-16,
KYC_DCF010E558,CUST_E3FD6517,2022-03-10,Bank Statement,True,Robert Johnson,approved,2024-07-22,
KYC_5A90CC6DAE,CUST_E3FD6517,2022-03-10,Passport,True,Robert Johnson,rejected,2026-02-01,
KYC_1EF59C47BA,CUST_E3FD6517,2022-03-10,Utility Bill,True,David Kim,approved,2024-09-18,
KYC_C0635D367B,CUST_E3FD6517,2022-03-10,Driver License,True,Michael Rodriguez,approved,2025-09-20,
KYC_F1484ED7A9,CUST_E3FD6517,2023-04-06,Driver License,True,William Taylor,approved,2027-11-30,
KYC_BF79C6E657,CUST_E3FD6517,2024-01-25,Proof of Address,True,Emily Thompson,approved,2025-10-06,
KYC_376A2D9FEB,CUST_E3FD6517,2025-05-30,Bank Statement,False,Michael Rodriguez,approved,2029-03-28,
KYC_0F38D40C41,CUST_BED381C1,2022-05-24,Passport,True,Michael Rodriguez,approved,2027-04-25,
KYC_9F551030BF,CUST_BED381C1,2022-05-24,Utility Bill,True,James Wilson,approved,2026-09-15,
KYC_0E25E46082,CUST_BED381C1,2023-07-15,Proof of Address,True,Sarah Chen,approved,2027-07-18,
KYC_2985E1959A,CUST_BED381C1,2024-02-23,Proof of Address,True,David Kim,approved,2028-01-05,
KYC_7B30E57476,CUST_BED381C1,2024-09-06,Proof of Address,True,Lisa Anderson,approved,2029-06-15,
KYC_00AC94EC60,CUST_BED381C1,2025-04-25,Passport,True,William Taylor,approved,2026-05-26,
KYC_288F137DD8,CUST_54AACF1E,2022-10-11,Driver License,True,Michael Rodriguez,approved,2025-01-08,
KYC_8A00312BF7,CUST_54AACF1E,2022-10-11,Utility Bill,True,David Kim,approved,2025-09-28,
KYC_C539D5430C,CUST_54AACF1E,2022-10-11,Passport,True,Lisa Anderson,approved,2027-06-07,
KYC_4553354D04,CUST_54AACF1E,2023-12-15,Bank Statement,True,Maria Garcia,approved,2026-01-24,
KYC_CE2C46FD1E,CUST_54AACF1E,2025-05-31,Driver License,True,Jessica Martinez,approved,2027-05-03,
KYC_FCAF1D7429,CUST_A6819E48,2022-06-14,Passport,True,Jessica Martinez,approved,2026-09-30,
KYC_92BF542F64,CUST_A6819E48,2022-06-14,Driver License,True,Robert Johnson,approved,2024-11-17,
KYC_66744AFA94,CUST_A6819E48,2023-05-04,Passport,True,James Wilson,approved,2024-09-23,
KYC_3E3EE5BCC6,CUST_A6819E48,2024-04-09,Proof of Address,True,Maria Garcia,approved,2027-06-27,
KYC_C4370A2572,CUST_A6819E48,2025-06-05,Passport,True,Maria Garcia,approved,2029-09-22,
KYC_3B78391436,CUST_72BA3AD8,2022-11-12,Passport,True,Sarah Chen,approved,2025-12-09,
KYC_626DA08B91,CUST_72BA3AD8,2022-11-12,Driver License,True,Emily Thompson,approved,2025-06-16,
KYC_364C789884,CUST_72BA3AD8,2022-11-12,Bank Statement,True,Michael Rodriguez,approved,2024-02-13,
KYC_F9B84AC336,CUST_72BA3AD8,2022-11-12,Utility Bill,True,Lisa Anderson,rejected,2027-04-15,
KYC_A3A7EB1896,CUST_72BA3AD8,2023-12-07,Driver License,True,William Taylor,approved,2026-04-29,
KYC_C3838EB4FD,CUST_72BA3AD8,2024-09-27,Bank Statement,True,Lisa Anderson,approved,2029-03-25,
KYC_B818AD25A5,CUST_A34EB7F3,2023-03-24,Bank Statement,True,Robert Johnson,approved,2025-06-01,
KYC_7AE910652B,CUST_A34EB7F3,2023-03-24,Passport,True,Lisa Anderson,pending,2025-05-21,
KYC_1ECAAC3C15,CUST_A34EB7F3,2024-05-05,Bank Statement,True,James Wilson,approved,2028-07-29,
KYC_299702F5FB,CUST_A34EB7F3,2025-06-20,Bank Statement,True,James Wilson,approved,2029-09-02,
KYC_E2424D976A,CUST_45D74509,2023-02-19,Passport,True,Michael Rodriguez,approved,2025-05-27,
KYC_90639E88FC,CUST_45D74509,2023-02-19,Driver License,True,William Taylor,approved,2027-10-22,
KYC_3AA6FBC26E,CUST_45D74509,2023-02-19,Utility Bill,True,Emily Thompson,approved,2026-04-08,
KYC_9D9EC6BE85,CUST_45D74509,2024-01-14,Proof of Address,True,Jessica Martinez,approved,2027-02-07,
KYC_95C5B3B4EE,CUST_45D74509,2024-12-06,Passport,True,James Wilson,approved,2026-02-28,
KYC_EA8B2192BA,CUST_45D74509,2025-07-02,Proof of Address,False,Michael Rodriguez,approved,2028-07-23,
KYC_AC3FA0D1D3,CUST_702A6AD0,2023-05-18,Passport,True,Lisa Anderson,approved,2025-04-22,
KYC_614DCB3AD6,CUST_702A6AD0,2023-05-18,Utility Bill,True,William Taylor,approved,2025-02-13,
KYC_97BB72531D,CUST_702A6AD0,2024-06-28,Passport,True,James Wilson,approved,2026-09-16,
KYC_59844E3BB0,CUST_702A6AD0,2025-01-08,Proof of Address,True,Robert Johnson,approved,2029-01-31,
KYC_EA714BED08,CUST_CD5F83D9,2023-01-26,Passport,True,Emily Thompson,approved,2025-04-10,
KYC_7CFE15EF9E,CUST_CD5F83D9,2023-01-26,Driver License,True,Robert Johnson,rejected,2027-08-21,
KYC_87DD82C22A,CUST_CD5F83D9,2023-01-26,Utility Bill,True,Emily Thompson,approved,2024-03-28,
KYC_AA124EF343,CUST_CD5F83D9,2023-01-26,Bank Statement,True,Jessica Martinez,approved,2024-12-12,
KYC_3643C1231A,CUST_CD5F83D9,2024-03-10,Driver License,True,William Taylor,approved,2028-09-09,
KYC_C1B7A96B36,CUST_CD5F83D9,2025-07-18,Driver License,True,James Wilson,approved,2029-08-06,
KYC_27287E907A,CUST_E48A2972,2023-02-24,Utility Bill,False,Sarah Chen,approved,2027-07-25,
KYC_AD4C31EF06,CUST_E48A2972,2023-02-24,Passport,True,Maria Garcia,approved,2027-01-19,
KYC_64F8B239F6,CUST_E48A2972,2024-02-02,Bank Statement,True,Robert Johnson,approved,2027-01-01,
KYC_E041E1C16E,CUST_E48A2972,2024-12-01,Bank Statement,True,Lisa Anderson,approved,2027-04-25,
KYC_31DFFECE9D,CUST_7EC7D728,2023-12-31,Driver License,True,Robert Johnson,rejected,2025-05-24,
KYC_91F2ECE8A0,CUST_7EC7D728,2023-12-31,Bank Statement,False,Michael Rodriguez,approved,2028-01-17,
KYC_23291231BB,CUST_7EC7D728,2023-12-31,Utility Bill,True,James Wilson,approved,2027-03-07,
KYC_D61369E0EF,CUST_7EC7D728,2023-12-31,Passport,True,Lisa Anderson,approved,2028-03-14,
KYC_EC6EF232FB,CUST_7EC7D728,2025-02-07,Driver License,True,Maria Garcia,approved,2029-07-01,
KYC_18D6789D80,CUST_867D1ADF,2023-06-10,Bank Statement,True,Maria Garcia,approved,2027-06-15,
KYC_2A8BFB51E4,CUST_867D1ADF,2023-06-10,Utility Bill,True,Jessica Martinez,pending,2024-08-13,
KYC_7288E898E9,CUST_867D1ADF,2023-06-10,Passport,False,Sarah Chen,pending,2028-02-09,
KYC_A016A55AC0,CUST_867D1ADF,2024-02-02,Passport,True,Jessica Martinez,approved,2025-03-11,
KYC_D5C730D5CF,CUST_867D1ADF,2025-04-13,Bank Statement,True,Michael Rodriguez,approved,2027-07-19,
KYC_BDFD5C573C,CUST_14098DCB,2022-09-12,Passport,True,Maria Garcia,approved,2024-08-12,
KYC_7837349FC0,CUST_14098DCB,2022-09-12,Driver License,True,James Wilson,approved,2024-10-10,
KYC_1477907E57,CUST_14098DCB,2022-09-12,Utility Bill,True,Jessica Martinez,approved,2025-11-14,
KYC_E2C0D9C98C,CUST_14098DCB,2022-09-12,Bank Statement,False,Michael Rodriguez,approved,2026-12-16,
KYC_BEE18AD38B,CUST_14098DCB,2023-07-26,Passport,True,Jessica Martinez,expired,2024-12-23,
KYC_87123C3D7C,CUST_14098DCB,2024-04-16,Driver License,True,Sarah Chen,pending,2026-08-12,
KYC_388956E2B1,CUST_14098DCB,2025-04-01,Proof of Address,True,Lisa Anderson,approved,2027-01-06,
KYC_A7625079AE,CUST_5016469D,2023-02-19,Passport,True,Lisa Anderson,approved,2027-11-24,
KYC_35AE50E4A3,CUST_5016469D,2023-02-19,Driver License,True,Emily Thompson,approved,2027-01-05,
KYC_F3474CC6FE,CUST_5016469D,2023-02-19,Bank Statement,True,Emily Thompson,approved,2024-11-30,
KYC_4161B0A392,CUST_5016469D,2024-07-20,Proof of Address,False,Michael Rodriguez,expired,2027-12-12,
KYC_34D3525D7B,CUST_5016469D,2025-06-12,Passport,True,William Taylor,pending,2027-06-29,
KYC_8B729B12A5,CUST_F8574FBB,2023-05-14,Passport,True,Jessica Martinez,approved,2024-09-19,
KYC_640F0F5856,CUST_F8574FBB,2023-05-14,Driver License,True,William Taylor,approved,2027-02-25,
KYC_429FE3AAF5,CUST_F8574FBB,2024-07-20,Proof of Address,True,William Taylor,approved,2027-08-29,
KYC_368EE80A9D,CUST_F8574FBB,2025-10-01,Bank Statement,False,Michael Rodriguez,approved,2029-05-05,
KYC_3B47B7C24C,CUST_263804DF,2023-04-22,Driver License,True,Lisa Anderson,approved,2028-04-14,
KYC_7927A6EFC4,CUST_263804DF,2023-04-22,Bank Statement,True,Jessica Martinez,approved,2027-04-08,
KYC_9739D3793F,CUST_263804DF,2024-06-07,Bank Statement,False,Maria Garcia,pending,2025-09-21,
KYC_FEFB39E2C1,CUST_263804DF,2025-07-28,Proof of Address,True,James Wilson,rejected,2029-01-25,
KYC_45EEE573A9,CUST_98C735F6,2023-06-09,Bank Statement,True,James Wilson,pending,2028-02-09,
KYC_447508FF6A,CUST_98C735F6,2023-06-09,Driver License,True,Robert Johnson,pending,2025-01-23,
KYC_ED1B3985AA,CUST_98C735F6,2024-04-17,Passport,True,Lisa Anderson,approved,2028-03-08,
KYC_E7D357D1BB,CUST_98C735F6,2025-01-27,Passport,True,Michael Rodriguez,approved,2027-10-04,
KYC_1BBBFB9C3C,CUST_84F03A21,2023-06-18,Driver License,True,Robert Johnson,approved,2027-04-12,
KYC_1145CF0075,CUST_84F03A21,2023-06-18,Utility Bill,True,Emily Thompson,approved,2025-01-25,
KYC_83277DCED8,CUST_84F03A21,2024-12-07,Bank Statement,True,David Kim,approved,2026-03-31,
KYC_9625235FBB,CUST_D7E49B7F,2023-08-03,Utility Bill,True,David Kim,approved,2026-10-19,
KYC_64C13BBF53,CUST_D7E49B7F,2023-08-03,Bank Statement,True,Jessica Martinez,pending,2028-05-08,
KYC_7124B6D158,CUST_D7E49B7F,2025-01-15,Driver License,True,Sarah Chen,approved,2026-09-18,
KYC_B6E4C0EFA6,CUST_5CB9D42B,2022-05-17,Utility Bill,True,Michael Rodriguez,approved,2023-11-15,
KYC_11C9C62772,CUST_5CB9D42B,2022-05-17,Driver License,True,Lisa Anderson,approved,2024-03-23,
KYC_7C92A4D44B,CUST_5CB9D42B,2022-05-17,Passport,True,Sarah Chen,approved,2023-05-23,
KYC_AC0F94D53C,CUST_5CB9D42B,2022-05-17,Bank Statement,True,Jessica Martinez,approved,2026-02-11,
KYC_C9D64B0487,CUST_5CB9D42B,2023-05-16,Proof of Address,True,Michael Rodriguez,approved,2024-09-21,
KYC_34288A53EA,CUST_5CB9D42B,2024-09-29,Bank Statement,True,James Wilson,approved,2027-12-10,
KYC_494F0651E1,CUST_E7EA889C,2022-06-19,Bank Statement,True,Lisa Anderson,pending,2025-07-26,
KYC_C43C3FE2B3,CUST_E7EA889C,2022-06-19,Passport,True,David Kim,approved,2026-01-12,
KYC_E4EAE18BE4,CUST_E7EA889C,2023-10-02,Bank Statement,True,Sarah Chen,approved,2025-01-24,
KYC_BD11D7DD8F,CUST_E7EA889C,2024-08-11,Passport,True,James Wilson,approved,2028-05-18,
KYC_62D7D14F93,CUST_E7EA889C,2025-04-29,Proof of Address,True,Sarah Chen,expired,2028-01-21,
KYC_EDD6FA68A8,CUST_73A59857,2023-08-27,Bank Statement,True,David Kim,approved,2026-05-12,
KYC_1DAB9E1399,CUST_73A59857,2023-08-27,Driver License,True,Michael Rodriguez,approved,2026-11-07,
KYC_BA2EBEC999,CUST_73A59857,2024-11-07,Driver License,True,Sarah Chen,approved,2026-08-15,
KYC_4BB9BFDF5D,CUST_73329BDD,2022-04-20,Passport,True,Maria Garcia,approved,2024-08-11,
KYC_10792430D2,CUST_73329BDD,2022-04-20,Bank Statement,True,James Wilson,approved,2026-03-16,
KYC_7106A04DD7,CUST_73329BDD,2022-04-20,Utility Bill,True,Emily Thompson,approved,2026-01-05,
KYC_F60DDC6633,CUST_73329BDD,2022-04-20,Driver License,True,Sarah Chen,approved,2024-09-17,
KYC_A3890693F1,CUST_73329BDD,2022-11-25,Proof of Address,True,Lisa Anderson,approved,2026-12-25,
KYC_D6E2D0128A,CUST_73329BDD,2023-06-04,Proof of Address,True,William Taylor,approved,2026-01-07,
KYC_BD5CF8C245,CUST_73329BDD,2024-01-21,Passport,True,Sarah Chen,approved,2027-01-16,
KYC_5BF0120181,CUST_73329BDD,2025-05-17,Bank Statement,True,William Taylor,pending,2029-10-04,
KYC_A05BEC8DAF,CUST_FE9814A4,2023-10-01,Passport,True,Jessica Martinez,rejected,2026-01-13,
KYC_7556423BEA,CUST_FE9814A4,2023-10-01,Driver License,True,Michael Rodriguez,approved,2028-07-04,
KYC_94C38D8E76,CUST_FE9814A4,2024-12-29,Proof of Address,True,James Wilson,approved,2027-11-25,
KYC_7FEE74DA70,CUST_55A314CE,2023-02-10,Bank Statement,True,Robert Johnson,approved,2027-05-24,
KYC_324484A9B6,CUST_55A314CE,2023-02-10,Passport,True,Lisa Anderson,rejected,2027-07-23,
KYC_47438A60C7,CUST_55A314CE,2023-02-10,Driver License,True,Michael Rodriguez,approved,2025-03-09,
KYC_A49B78D16D,CUST_55A314CE,2024-08-03,Passport,True,Michael Rodriguez,approved,2029-06-06,
KYC_38DA0F3CB7,CUST_55A314CE,2025-03-01,Bank Statement,True,Michael Rodriguez,approved,2029-07-27,
KYC_AFEFD31332,CUST_B1FDBA4D,2022-04-05,Bank Statement,True,David Kim,approved,2026-03-22,
KYC_77294400CD,CUST_B1FDBA4D,2022-04-05,Driver License,True,Robert Johnson,approved,2025-02-20,
KYC_5A7E1C0F10,CUST_B1FDBA4D,2022-04-05,Passport,True,William Taylor,approved,2023-04-21,
KYC_3A56DC9EC2,CUST_B1FDBA4D,2023-03-04,Proof of Address,True,Jessica Martinez,approved,2027-06-26,
KYC_DB5AE4CCD3,CUST_B1FDBA4D,2023-12-07,Passport,False,Robert Johnson,approved,2028-09-30,
KYC_AC451A576F,CUST_B1FDBA4D,2024-07-17,Passport,True,Michael Rodriguez,approved,2027-05-22,
KYC_A143D09007,CUST_B1FDBA4D,2025-11-03,Driver License,True,James Wilson,approved,2030-06-11,
KYC_652B6D2E58,CUST_CE68C48D,2023-09-22,Driver License,True,William Taylor,approved,2027-12-22,
KYC_737B503A38,CUST_CE68C48D,2023-09-22,Utility Bill,True,William Taylor,approved,2028-08-29,
KYC_131D949D23,CUST_CE68C48D,2023-09-22,Bank Statement,True,Robert Johnson,pending,2026-01-04,
KYC_79F1466657,CUST_CE68C48D,2023-09-22,Passport,True,William Taylor,approved,2027-01-21,
KYC_18C10B1038,CUST_CE68C48D,2024-12-10,Proof of Address,True,James Wilson,approved,2028-03-29,
KYC_5E27737282,CUST_CE68C48D,2025-08-03,Bank Statement,True,Emily Thompson,approved,2027-03-25,
KYC_E67EA07779,CUST_C74C26B1,2023-12-18,Bank Statement,True,Robert Johnson,approved,2025-08-11,
KYC_7142463348,CUST_C74C26B1,2023-12-18,Passport,True,Michael Rodriguez,pending,2026-04-11,
KYC_089EC47D63,CUST_C74C26B1,2023-12-18,Driver License,True,Emily Thompson,approved,2028-02-08,
KYC_932B22439F,CUST_C74C26B1,2023-12-18,Utility Bill,True,Emily Thompson,approved,2027-09-10,
KYC_44FDB76F6E,CUST_C74C26B1,2024-09-06,Passport,True,Lisa Anderson,approved,2029-02-03,
KYC_B64A6A60F6,CUST_6CD42EE8,2022-11-13,Driver License,True,Sarah Chen,approved,2027-06-08,
KYC_81702B8B04,CUST_6CD42EE8,2022-11-13,Utility Bill,True,James Wilson,approved,2025-11-11,
KYC_DABBC1EDB0,CUST_6CD42EE8,2023-09-27,Bank Statement,True,Maria Garcia,approved,2026-02-21,
KYC_46887F8716,CUST_6CD42EE8,2024-10-13,Bank Statement,True,Michael Rodriguez,approved,2029-08-28,
KYC_8C2F27F1F4,CUST_6CD42EE8,2025-10-23,Passport,False,Lisa Anderson,approved,2027-06-11,
KYC_C9D567A077,CUST_1E5DD819,2023-05-09,Driver License,True,William Taylor,approved,2026-11-14,
KYC_874FE7A468,CUST_1E5DD819,2023-05-09,Bank Statement,True,Robert Johnson,approved,2025-12-09,
KYC_A8F7586E5C,CUST_1E5DD819,2023-05-09,Utility Bill,True,Lisa Anderson,approved,2026-10-02,
KYC_D2E5967B2D,CUST_1E5DD819,2023-11-24,Proof of Address,True,William Taylor,pending,2027-06-09,
KYC_1BC4DD907E,CUST_1E5DD819,2025-03-18,Bank Statement,True,David Kim,approved,2026-10-27,
KYC_00626F0071,CUST_4047D93F,2022-09-16,Utility Bill,True,Robert Johnson,approved,2024-04-01,
KYC_9EAACEF527,CUST_4047D93F,2022-09-16,Bank Statement,True,Michael Rodriguez,approved,2026-01-03,
KYC_74CF265F1C,CUST_4047D93F,2022-09-16,Driver License,True,Lisa Anderson,approved,2024-09-01,
KYC_3336139F0F,CUST_4047D93F,2022-09-16,Passport,True,Emily Thompson,approved,2024-12-03,
KYC_83A8287C61,CUST_4047D93F,2023-12-10,Proof of Address,True,Maria Garcia,approved,2026-04-16,
KYC_4F68356C82,CUST_4047D93F,2024-12-17,Proof of Address,True,Emily Thompson,approved,2028-05-30,
KYC_34D96397C2,CUST_FA99D34E,2023-03-02,Passport,True,Robert Johnson,approved,2026-04-25,
KYC_0247CA4508,CUST_FA99D34E,2023-03-02,Bank Statement,True,Michael Rodriguez,approved,2026-04-04,
KYC_7FE8B7B4AD,CUST_FA99D34E,2023-03-02,Utility Bill,True,Robert Johnson,approved,2026-07-02,
KYC_0F0DDAB143,CUST_FA99D34E,2023-03-02,Driver License,True,David Kim,pending,2026-03-27,
KYC_11B3766F70,CUST_FA99D34E,2023-12-01,Proof of Address,True,Jessica Martinez,approved,2028-08-01,
KYC_63054C64E6,CUST_FA99D34E,2025-01-21,Passport,True,James Wilson,approved,2028-12-30,
KYC_7FA2473F2F,CUST_6B5C5BD1,2022-01-03,Utility Bill,True,Michael Rodriguez,approved,2025-01-13,
KYC_9D53D36CC8,CUST_6B5C5BD1,2022-01-03,Passport,True,Lisa Anderson,approved,2023-02-06,
KYC_468FA0D6E2,CUST_6B5C5BD1,2023-03-23,Proof of Address,True,Robert Johnson,approved,2026-04-13,
KYC_F0C463EE85,CUST_6B5C5BD1,2024-03-27,Passport,True,Maria Garcia,approved,2027-05-09,
KYC_71FE237802,CUST_6B5C5BD1,2024-10-03,Passport,True,Jessica Martinez,approved,2028-09-03,
KYC_C8EF78B0CF,CUST_6B5C5BD1,2025-05-11,Bank Statement,True,Lisa Anderson,approved,2026-07-06,
KYC_6AA54A7EEB,CUST_28CDB024,2023-04-13,Driver License,True,Jessica Martinez,approved,2024-06-19,
KYC_9945C8FF87,CUST_28CDB024,2023-04-13,Utility Bill,True,Jessica Martinez,approved,2025-10-03,
KYC_77F4715D2A,CUST_28CDB024,2023-04-13,Bank Statement,True,Maria Garcia,approved,2024-11-10,
KYC_E93E30CE8E,CUST_28CDB024,2024-03-20,Driver License,True,Emily Thompson,expired,2028-03-20,
KYC_B9DC9F3AD7,CUST_28CDB024,2025-03-03,Bank Statement,True,David Kim,expired,2028-08-23,
KYC_157CF27250,CUST_5F6F03F1,2022-02-09,Bank Statement,True,Maria Garcia,approved,2026-05-20,
KYC_FB684A8F85,CUST_5F6F03F1,2022-02-09,Utility Bill,True,Jessica Martinez,approved,2025-07-22,
KYC_3ABDF9CD5E,CUST_5F6F03F1,2022-02-09,Driver License,True,William Taylor,approved,2023-07-24,
KYC_90CDFED244,CUST_5F6F03F1,2023-02-20,Passport,True,Lisa Anderson,approved,2026-05-22,
KYC_C311710B28,CUST_5F6F03F1,2023-09-17,Passport,True,Emily Thompson,expired,2025-06-26,
KYC_06B57B59F0,CUST_5F6F03F1,2024-09-27,Driver License,False,David Kim,approved,2028-06-04,
KYC_7C0F14A06B,CUST_F76C8738,2022-01-17,Bank Statement,True,Robert Johnson,rejected,2025-07-23,
KYC_8F70DA1FA2,CUST_F76C8738,2022-01-17,Driver License,True,Michael Rodriguez,approved,2026-01-22,
KYC_6EE96FA4C5,CUST_F76C8738,2023-02-04,Proof of Address,True,Lisa Anderson,approved,2024-04-27,
KYC_6C52DC53D4,CUST_F76C8738,2023-12-04,Passport,True,Lisa Anderson,approved,2027-01-26,
KYC_97FED0A44A,CUST_F76C8738,2025-03-22,Proof of Address,True,James Wilson,approved,2030-01-30,
KYC_61D178F9F3,CUST_82AFA5B8,2022-12-03,Utility Bill,True,David Kim,approved,2026-12-14,
KYC_C7D3C29670,CUST_82AFA5B8,2022-12-03,Driver License,True,Maria Garcia,approved,2025-05-20,
KYC_10D7C9CB8A,CUST_82AFA5B8,2022-12-03,Bank Statement,False,James Wilson,approved,2024-09-29,
KYC_FBA3DC2E49,CUST_82AFA5B8,2024-04-18,Proof of Address,True,Jessica Martinez,approved,2028-07-06,
KYC_BADDDB111B,CUST_82AFA5B8,2025-07-10,Passport,True,Jessica Martinez,approved,2027-02-11,
KYC_7B42329441,CUST_D4B8E897,2022-06-17,Driver License,True,David Kim,approved,2027-05-24,
KYC_4268AFD3DD,CUST_D4B8E897,2022-06-17,Bank Statement,True,Jessica Martinez,rejected,2026-03-10,
KYC_08ECB8B024,CUST_D4B8E897,2023-08-03,Bank Statement,True,William Taylor,approved,2027-10-16,
KYC_C22FE116BC,CUST_D4B8E897,2024-08-20,Driver License,True,David Kim,approved,2029-02-18,
KYC_5C651B1840,CUST_29DB50EE,2022-05-05,Driver License,True,Maria Garcia,approved,2024-08-22,
KYC_5867C3D643,CUST_29DB50EE,2022-05-05,Bank Statement,True,Lisa Anderson,approved,2027-01-04,
KYC_F2D38617DE,CUST_29DB50EE,2022-05-05,Passport,True,James Wilson,pending,2024-05-04,
KYC_288869F32F,CUST_29DB50EE,2023-08-31,Passport,True,Maria Garcia,approved,2025-08-03,
KYC_0E748E35BA,CUST_29DB50EE,2024-09-08,Bank Statement,True,Lisa Anderson,approved,2026-06-24,
KYC_CCA64A056D,CUST_29DB50EE,2025-08-27,Driver License,True,Emily Thompson,approved,2029-08-08,
KYC_C69A42E3D7,CUST_DF9D8A69,2022-03-30,Passport,True,Maria Garcia,approved,2026-06-16,
KYC_F1F7783863,CUST_DF9D8A69,2022-03-30,Utility Bill,True,Robert Johnson,approved,2025-02-07,
KYC_1B551AF6D6,CUST_DF9D8A69,2023-03-19,Passport,True,Michael Rodriguez,approved,2025-07-01,
KYC_1C734BC42D,CUST_DF9D8A69,2024-07-26,Bank Statement,True,Jessica Martinez,expired,2028-03-17,
KYC_947DEF7A07,CUST_DF9D8A69,2025-09-20,Bank Statement,True,Emily Thompson,rejected,2027-12-13,
KYC_30A5CE64D8,CUST_8E36D4B4,2022-06-21,Passport,True,William Taylor,pending,2026-03-30,
KYC_068E32C7CF,CUST_8E36D4B4,2022-06-21,Utility Bill,True,Jessica Martinez,approved,2026-10-28,
KYC_E747232BDD,CUST_8E36D4B4,2022-06-21,Bank Statement,False,Maria Garcia,approved,2025-12-31,
KYC_BD167439E5,CUST_8E36D4B4,2022-06-21,Driver License,True,Maria Garcia,approved,2023-10-19,
KYC_42E5419BE8,CUST_8E36D4B4,2023-06-14,Bank Statement,True,James Wilson,approved,2027-06-27,
KYC_E20C2DDF69,CUST_8E36D4B4,2024-07-27,Passport,True,Sarah Chen,approved,2029-05-30,
KYC_0AF0ED19FF,CUST_8E36D4B4,2025-07-10,Driver License,True,William Taylor,approved,2026-12-22,
KYC_97F1D6E306,CUST_CB2F965B,2022-02-12,Utility Bill,True,Jessica Martinez,approved,2023-07-27,
KYC_8A782C1097,CUST_CB2F965B,2022-02-12,Driver License,True,David Kim,approved,2025-02-26,
KYC_0380EEF8EC,CUST_CB2F965B,2022-02-12,Passport,True,Lisa Anderson,approved,2025-09-14,
KYC_34EC26E0C7,CUST_CB2F965B,2022-02-12,Bank Statement,True,Lisa Anderson,approved,2023-09-04,
KYC_CE1E79C64B,CUST_CB2F965B,2023-06-29,Driver License,False,David Kim,approved,2024-10-29,
KYC_82F73A5757,CUST_CB2F965B,2024-12-19,Bank Statement,True,Sarah Chen,expired,2026-08-13,
KYC_75A8B89E51,CUST_5D82253B,2022-04-30,Driver License,True,Lisa Anderson,approved,2026-02-17,
KYC_675FD07B45,CUST_5D82253B,2022-04-30,Bank Statement,True,Sarah Chen,approved,2025-11-27,
KYC_615BCF5256,CUST_5D82253B,2022-04-30,Utility Bill,True,James Wilson,approved,2023-10-12,
KYC_0537AB605F,CUST_5D82253B,2022-11-30,Bank Statement,True,Jessica Martinez,approved,2026-06-12,
KYC_FFC9FEC343,CUST_5D82253B,2023-10-08,Passport,True,Lisa Anderson,approved,2027-09-02,
KYC_7465820948,CUST_5D82253B,2024-12-14,Driver License,True,David Kim,approved,2028-04-15,
KYC_1668653AC7,CUST_CF8DAC40,2022-05-21,Driver License,True,Lisa Anderson,approved,2023-11-06,
KYC_A92267E2E8,CUST_CF8DAC40,2022-05-21,Utility Bill,False,William Taylor,approved,2027-04-06,
KYC_1EF9ABC8D7,CUST_CF8DAC40,2022-05-21,Passport,True,Sarah Chen,approved,2024-08-04,
KYC_DAAAFCA013,CUST_CF8DAC40,2023-07-30,Driver License,True,Lisa Anderson,approved,2026-08-21,
KYC_4886305AF7,CUST_CF8DAC40,2024-12-10,Proof of Address,True,James Wilson,approved,2026-04-06,
KYC_F390D269A2,CUST_CB2E6D70,2022-05-21,Utility Bill,True,Michael Rodriguez,approved,2023-06-03,
KYC_5AEFCFC57D,CUST_CB2E6D70,2022-05-21,Passport,True,Lisa Anderson,approved,2025-06-08,
